,IDENTIFIER,LATEST ADMISSION DATE,RACE,GENDER,OFFENSE,Year
5755,ZZRCRJEL,07/27/2018,WHITE,M,OTHERS,2018
5756,ZZRJELWJ,11/20/2018,WHITE,M,OTHERS,2018
5757,ZZHBLJJL,09/18/2018,WHITE,M,OTHERS,2018
5758,ZZSRBHCZ,11/19/2018,WHITE,M,OTHERS,2018
5759,ZZHJWWWB,10/19/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5760,ZZHHHSER,10/30/2018,WHITE,M,OTHERS,2018
5761,ZZZBZLRE,09/24/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5762,ZZEWCBHE,03/14/2018,HISPANIC,M,OTHERS,2018
5763,ZZSZCJWH,10/17/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5764,ZZHEJJRH,09/27/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5765,ZZHWSRLJ,07/16/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5766,ZZSEECSR,11/20/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5767,ZZSRBHBC,11/20/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
5768,ZZSRCBHR,10/04/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
5769,ZZSRBHJH,11/20/2018,HISPANIC,M,OTHERS,2018
5770,ZZSRCRZS,08/20/2018,WHITE,M,OTHERS,2018
5771,ZZHBJSWC,09/17/2018,BLACK,M,OTHERS,2018
5772,ZZEWSLWC,09/28/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5773,ZZSERERW,07/10/2018,WHITE,M,OTHERS,2018
5774,ZZHJLLZB,11/20/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5775,ZZSRHZJZ,10/04/2018,BLACK,M,OTHERS,2018
5776,ZZSRCHJB,09/04/2018,HISPANIC,M,OTHERS,2018
5777,ZZSZHLEJ,09/17/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5778,ZZRCLSCS,10/02/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5779,ZZHSRRCL,02/20/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
5780,ZZHZWJWB,05/23/2018,WHITE,M,OTHERS,2018
5781,ZZRZCLSB,09/11/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5782,ZZELLHEL,06/18/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
5783,ZZSECSCW,09/25/2018,WHITE,M,OTHERS,2018
5784,ZZHWJZSJ,10/24/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5785,ZZRJHHWB,04/03/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
5786,ZZSRLRJJ,06/18/2018,HISPANIC,M,OTHERS,2018
5787,ZZHWWCLJ,09/28/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5788,ZZSECCHS,11/20/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5789,ZZERCCEB,04/24/2018,WHITE,M,OTHERS,2018
5790,ZZHEBZSS,06/26/2018,WHITE,F,OTHERS,2018
5791,ZZHRJSEH,11/14/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5792,ZZSZBWRC,10/23/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5793,ZZHHWCHZ,11/21/2018,WHITE,M,OTHERS,2018
5794,ZZHBJSWC,09/17/2018,BLACK,M,OTHERS,2018
5795,ZZSRSWHW,02/10/2018,HISPANIC,M,OTHERS,2018
5796,ZZSREBWJ,11/21/2018,HISPANIC,F,OTHERS,2018
5797,ZZSECZJH,08/10/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5798,ZZZBBEBH,06/26/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
5799,ZZSRZWBJ,11/21/2018,WHITE,F,OTHERS,2018
5800,ZZERBWBJ,11/21/2018,BLACK,M,OTHERS,2018
5801,ZZRLREBS,10/29/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
5802,ZZSZLCHJ,09/27/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5803,ZZSELCZE,09/11/2018,WHITE,M,OTHERS,2018
5804,ZZELLHEL,06/18/2018,BLACK,M,OTHERS,2018
5805,ZZSRSRHZ,11/21/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5806,ZZSEZSCW,06/12/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5807,ZZRJWECC,08/22/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
5808,ZZHJEJJB,11/21/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5809,ZZHCBELH,11/21/2018,WHITE,M,OTHERS,2018
5810,ZZRCCCJC,09/06/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5811,ZZSRCWZL,09/11/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5812,ZZRCSBCR,10/01/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5813,ZZSRBRRC,11/05/2018,WHITE,F,OTHERS,2018
5814,ZZHCESJH,11/21/2018,WHITE,M,OTHERS,2018
5815,ZZEBJZWW,08/06/2018,BLACK,M,OTHERS,2018
5816,ZZHCESJH,11/21/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5817,ZZSELCZE,09/11/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5818,ZZERCCEB,04/24/2018,WHITE,M,OTHERS,2018
5819,ZZSERRCH,09/13/2018,WHITE,M,OTHERS,2018
5820,ZZSRSSBL,11/13/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5821,ZZSREBJW,11/23/2018,HISPANIC,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5822,ZZRSJZSR,11/23/2018,BLACK,M,OTHERS,2018
5823,ZZSEBZLE,11/26/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5824,ZZSRBSRW,11/26/2018,WHITE,M,OTHERS,2018
5825,ZZSZCCBW,02/01/2018,WHITE,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
5826,ZZHHBHCR,11/26/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5827,ZZSRRZBR,08/27/2018,WHITE,M,OTHERS,2018
5828,ZZRBEEWH,07/17/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
5829,ZZECZJZH,08/06/2018,BLACK,M,OTHERS,2018
5830,ZZHBEZLS,05/01/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5831,ZZSRLZHE,07/30/2018,WHITE,M,OTHERS,2018
5832,ZZSRBSRB,11/26/2018,WHITE,M,OTHERS,2018
5833,ZZSRZRCH,09/24/2018,WHITE,M,OTHERS,2018
5834,ZZHBRWRB,01/24/2018,BLACK,M,OTHERS,2018
5835,ZZSZHLRH,10/22/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
5836,ZZHZJRZS,11/26/2018,WHITE,M,OTHERS,2018
5837,ZZSRBSHJ,11/26/2018,WHITE,M,OTHERS,2018
5838,ZZSRBSSH,11/26/2018,WHITE,M,OTHERS,2018
5839,ZZSRBSSE,11/26/2018,WHITE,M,OTHERS,2018
5840,ZZRSEWRE,11/26/2018,WHITE,M,OTHERS,2018
5841,ZZRWSJJL,11/26/2018,BLACK,M,OTHERS,2018
5842,ZZRRELSB,10/01/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
5843,ZZHSWEWB,11/08/2018,WHITE,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
5844,ZZHSWHHC,09/06/2018,WHITE,F,OTHERS,2018
5845,ZZRBRSEE,11/27/2018,WHITE,M,OTHERS,2018
5846,ZZHSZWBJ,03/29/2018,BLACK,M,OTHERS,2018
5847,ZZHCZWBW,09/24/2018,WHITE,F,"BURGLARY, THIRD DEGREE                DF",2018
5848,ZZRRHRBS,09/24/2018,HISPANIC,F,OTHERS,2018
5849,ZZSRCWHW,09/12/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
5850,ZZHJZSRH,09/24/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
5851,ZZSRWSEH,05/30/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
5852,ZZRZZBEW,05/21/2018,BLACK,M,OTHERS,2018
5853,ZZSZEJHH,10/09/2018,WHITE,M,OTHERS,2018
5854,ZZSRLJEE,07/30/2018,BLACK,M,OTHERS,2018
5855,ZZRRELSB,10/01/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5856,ZZRJCEWW,10/02/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5857,ZZSZCCBW,02/01/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5858,ZZHLBSER,11/27/2018,HISPANIC,M,OTHERS,2018
5859,ZZESHHLC,11/27/2018,BLACK,M,OTHERS,2018
5860,ZZSZHLRH,10/22/2018,BLACK,M,OTHERS,2018
5861,ZZSRHHHE,11/05/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5862,ZZHWJSSS,09/27/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
5863,ZZHBHEJH,11/02/2018,WHITE,F,OTHERS,2018
5864,ZZRSLHBB,09/28/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5865,ZZHWWJZJ,11/27/2018,BLACK,M,OTHERS,2018
5866,ZZHRSCSR,11/16/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5867,ZZEHBCRJ,06/25/2018,BLACK,M,OTHERS,2018
5868,ZZRHHWHJ,09/04/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
5869,ZZHLEWBS,11/27/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
5870,ZZRHLJRE,04/23/2018,BLACK,F,OTHERS,2018
5871,ZZSRLWZH,07/02/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
5872,ZZHSWHHZ,11/27/2018,BLACK,F,OTHERS,2018
5873,ZZSZRHJJ,07/30/2018,BLACK,M,OTHERS,2018
5874,ZZSZJSEC,11/27/2018,WHITE,F,OTHERS,2018
5875,ZZECCWWZ,06/05/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5876,ZZECZJZH,08/06/2018,BLACK,M,OTHERS,2018
5877,ZZRZHLRR,10/03/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
5878,ZZHHZHSW,09/14/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5879,ZZSRWEJS,03/29/2018,HISPANIC,M,OTHERS,2018
5880,ZZHBBJBB,08/03/2018,WHITE,M,OTHERS,2018
5881,ZZSRBSBW,11/28/2018,HISPANIC,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
5882,ZZHBSSSL,02/07/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5883,ZZSRBSCZ,11/28/2018,WHITE,M,OTHERS,2018
5884,ZZHHCERH,09/21/2018,WHITE,F,OTHERS,2018
5885,ZZHBBLJH,11/28/2018,WHITE,M,OTHERS,2018
5886,ZZHCZWBW,09/24/2018,WHITE,F,OTHERS,2018
5887,ZZSEJLRW,04/13/2018,BLACK,M,OTHERS,2018
5888,ZZHBLBLB,09/17/2018,HISPANIC,M,OTHERS,2018
5889,ZZRRHRBS,09/24/2018,HISPANIC,F,"ASSAULT, THIRD DEGREE                 AM",2018
5890,ZZERHESB,09/10/2018,BLACK,M,OTHERS,2018
5891,ZZEHJHJL,10/31/2018,WHITE,M,OTHERS,2018
5892,ZZSRBSCE,11/28/2018,WHITE,M,OTHERS,2018
5893,ZZSRBSBZ,11/28/2018,BLACK,M,OTHERS,2018
5894,ZZHBSEJZ,09/17/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5895,ZZRJZZEW,09/05/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5896,ZZHLJSHJ,09/12/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5897,ZZRJJCEB,11/28/2018,BLACK,M,OTHERS,2018
5898,ZZSRBSCJ,11/28/2018,WHITE,M,OTHERS,2018
5899,ZZSRBSBR,11/28/2018,BLACK,M,OTHERS,2018
5900,ZZRJLHWR,09/26/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
5901,ZZHRBZWW,06/18/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
5902,ZZSZRLRB,06/22/2018,BLACK,M,OTHERS,2018
5903,ZZSRHCJS,06/25/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5904,ZZRJJSRS,11/28/2018,BLACK,M,OTHERS,2018
5905,ZZHERRBH,11/28/2018,BLACK,M,OTHERS,2018
5906,ZZRREBLW,01/02/2018,BLACK,M,OTHERS,2018
5907,ZZHSWHHC,09/06/2018,WHITE,F,OTHERS,2018
5908,ZZHWHLSJ,09/12/2018,WHITE,M,OTHERS,2018
5909,ZZSRZBHC,09/10/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5910,ZZSRZSLJ,11/28/2018,BLACK,M,OTHERS,2018
5911,ZZHEHCSR,11/28/2018,HISPANIC,M,OTHERS,2018
5912,ZZSRHHSS,11/28/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
5913,ZZHWZCSR,11/13/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
5914,ZZRJBEZW,04/10/2018,HISPANIC,M,OTHERS,2018
5915,ZZEBBCRW,10/10/2018,WHITE,M,OTHERS,2018
5916,ZZSESSSC,11/28/2018,BLACK,F,OTHERS,2018
5917,ZZHSWEWB,11/08/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5918,ZZRHCCZR,04/06/2018,BLACK,M,OTHERS,2018
5919,ZZRSJZJR,11/29/2018,BLACK,M,OTHERS,2018
5920,ZZSRLCHC,07/17/2018,BLACK,M,OTHERS,2018
5921,ZZHSBSZJ,11/29/2018,BLACK,M,OTHERS,2018
5922,ZZRLZRCZ,11/29/2018,BLACK,M,OTHERS,2018
5923,ZZRSWCHB,11/29/2018,HISPANIC,M,OTHERS,2018
5924,ZZHHEWJH,11/29/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5925,ZZRBBCLS,11/29/2018,BLACK,M,OTHERS,2018
5926,ZZSRBSBC,11/29/2018,WHITE,M,OTHERS,2018
5927,ZZSRBSJL,11/29/2018,HISPANIC,M,OTHERS,2018
5928,ZZSRLCHB,07/17/2018,BLACK,M,OTHERS,2018
5929,ZZHLBREH,03/09/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5930,ZZEELZEC,11/29/2018,WHITE,M,OTHERS,2018
5931,ZZHCRHWJ,11/29/2018,BLACK,M,OTHERS,2018
5932,ZZZJWERE,10/22/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
5933,ZZHRBZWW,06/18/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5934,ZZHJJZRZ,05/25/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5935,ZZRBSHWC,07/16/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5936,ZZSRSHSB,11/29/2018,WHITE,M,OTHERS,2018
5937,ZZHBBCJE,11/29/2018,WHITE,M,OTHERS,2018
5938,ZZRREBLW,01/02/2018,BLACK,M,OTHERS,2018
5939,ZZHWCSSE,11/05/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5940,ZZHLBECC,11/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5941,ZZRLWRHZ,10/29/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5942,ZZRCSBSL,11/29/2018,WHITE,M,OTHERS,2018
5943,ZZHEWBHJ,11/29/2018,BLACK,M,OTHERS,2018
5944,ZZRHJBJH,11/29/2018,WHITE,M,OTHERS,2018
5945,ZZERBWHC,09/21/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5946,ZZHRHSSR,11/29/2018,WHITE,M,OTHERS,2018
5947,ZZSRWLRJ,04/30/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
5948,ZZHZBZLW,06/15/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5949,ZZSEWREB,11/29/2018,WHITE,M,OTHERS,2018
5950,ZZELCLSC,11/29/2018,BLACK,M,OTHERS,2018
5951,ZZRJBEZW,04/10/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5952,ZZHSECJR,11/15/2018,WHITE,M,OTHERS,2018
5953,ZZHBLCRZ,11/29/2018,HISPANIC,M,OTHERS,2018
5954,ZZRZLCHR,11/29/2018,BLACK,M,OTHERS,2018
5955,ZZESSJBR,11/02/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
5956,ZZHEWCJZ,11/29/2018,WHITE,M,OTHERS,2018
5957,ZZSRBWZE,11/29/2018,WHITE,M,OTHERS,2018
5958,ZZSZJHLZ,10/09/2018,ASIAN,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5959,ZZSRRLLW,11/29/2018,BLACK,M,OTHERS,2018
5960,ZZRJBZRB,02/13/2018,BLACK,M,OTHERS,2018
5961,ZZRLHJBR,09/10/2018,BLACK,M,OTHERS,2018
5962,ZZRLHJBR,09/10/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5963,ZZSRZJSB,11/30/2018,WHITE,M,OTHERS,2018
5964,ZZSRBWRH,11/30/2018,WHITE,M,OTHERS,2018
5965,ZZRBERLW,10/31/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
5966,ZZRLZRCZ,11/29/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5967,ZZHBHREC,11/26/2018,HISPANIC,F,OTHERS,2018
5968,ZZSRBWHZ,11/30/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
5969,ZZRJHRLB,10/12/2018,AMER IND,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5970,ZZSRCLRL,09/18/2018,ASIAN,M,OTHERS,2018
5971,ZZHEWWEE,07/26/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
5972,ZZSEJHRH,09/14/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5973,ZZSZHZJW,10/09/2018,BLACK,M,OTHERS,2018
5974,ZZSRCWLE,09/14/2018,BLACK,M,OTHERS,2018
5975,ZZRRSWRE,09/28/2018,BLACK,M,OTHERS,2018
5976,ZZRSJZER,11/30/2018,HISPANIC,M,OTHERS,2018
5977,ZZREBSBR,11/30/2018,BLACK,M,OTHERS,2018
5978,ZZRCBLEJ,11/05/2018,HISPANIC,M,OTHERS,2018
5979,ZZRCCSZC,10/17/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
5980,ZZHJBLZL,10/09/2018,HISPANIC,M,OTHERS,2018
5981,ZZEERBRR,11/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5982,ZZSRBWRC,11/30/2018,WHITE,M,OTHERS,2018
5983,ZZRZEBLZ,11/30/2018,WHITE,M,OTHERS,2018
5984,ZZSZHZHB,11/30/2018,WHITE,M,OTHERS,2018
5985,ZZHLEJSZ,11/30/2018,HISPANIC,F,OTHERS,2018
5986,ZZSRCECJ,10/24/2018,WHITE,F,OTHERS,2018
5987,ZZRSSLZL,07/05/2018,WHITE,M,OTHERS,2018
5988,ZZEWHHZW,02/13/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
5989,ZZHJWSBL,08/03/2018,HISPANIC,M,OTHERS,2018
5990,ZZSRBWRL,11/30/2018,WHITE,M,OTHERS,2018
5991,ZZELLWZW,08/29/2018,BLACK,M,OTHERS,2018
5992,ZZESSJBR,11/02/2018,WHITE,F,OTHERS,2018
5993,ZZECJWLZ,11/30/2018,WHITE,M,OTHERS,2018
5994,ZZRJBZRB,02/13/2018,BLACK,M,OTHERS,2018
5995,ZZHLBZHS,11/30/2018,BLACK,M,OTHERS,2018
5996,ZZHCHWZS,11/30/2018,HISPANIC,M,OTHERS,2018
5997,ZZSEWZZH,09/04/2018,HISPANIC,M,OTHERS,2018
5998,ZZSRBWRZ,11/30/2018,BLACK,M,OTHERS,2018
5999,ZZHWBWHH,11/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6000,ZZHWSCZL,10/01/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
6001,ZZSRBWEL,11/30/2018,BLACK,M,OTHERS,2018
6002,ZZHZWCBW,10/11/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
6003,ZZEHZCWR,04/04/2018,WHITE,M,OTHERS,2018
6004,ZZHBBRLJ,08/07/2018,WHITE,M,OTHERS,2018
6005,ZZREJBBR,12/03/2018,WHITE,M,OTHERS,2018
6006,ZZHBWSEB,10/29/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
6007,ZZHSJEWE,10/22/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6008,ZZHSZZJL,09/24/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
6009,ZZRBHWRW,03/23/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
6010,ZZSRSZRR,10/15/2018,WHITE,F,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
6011,ZZRRSWRE,09/28/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6012,ZZSRWZRS,12/03/2018,BLACK,M,OTHERS,2018
6013,ZZSZZECC,12/03/2018,WHITE,M,OTHERS,2018
6014,ZZHEWWEE,07/26/2018,WHITE,M,OTHERS,2018
6015,ZZRLJLZL,10/11/2018,BLACK,M,OTHERS,2018
6016,ZZEBCECL,12/03/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
6017,ZZHHJRSH,12/03/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
6018,ZZSRWCSC,12/03/2018,HISPANIC,M,OTHERS,2018
6019,ZZSEBZEW,07/18/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6020,ZZRCJZEJ,10/15/2018,BLACK,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
6021,ZZSZJHCZ,09/11/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
6022,ZZHLZJBL,12/03/2018,HISPANIC,M,OTHERS,2018
6023,ZZHJJHHR,10/24/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6024,ZZSRWCJH,10/25/2018,WHITE,F,OTHERS,2018
6025,ZZSRSZLS,01/11/2018,BLACK,M,OTHERS,2018
6026,ZZELWJCZ,05/31/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
6027,ZZSZCBWH,07/18/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6028,ZZHWBWHH,11/30/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
6029,ZZRSSLZL,07/05/2018,WHITE,M,OTHERS,2018
6030,ZZSREWZZ,03/26/2018,HISPANIC,M,OTHERS,2018
6031,ZZHSRRCE,09/28/2018,BLACK,M,OTHERS,2018
6032,ZZHJBLZL,10/09/2018,HISPANIC,M,OTHERS,2018
6033,ZZSECLJC,09/25/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6034,ZZRCBLEJ,11/05/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6035,ZZSZJCLE,06/25/2018,HISPANIC,M,OTHERS,2018
6036,ZZESLREC,11/01/2018,ASIAN,M,OTHERS,2018
6037,ZZHSSCWC,11/07/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6038,ZZRCJWSW,10/15/2018,WHITE,M,OTHERS,2018
6039,ZZHBRSRC,08/06/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
6040,ZZHBWSSR,06/29/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6041,ZZHJBBHH,11/19/2018,BLACK,M,OTHERS,2018
6042,ZZSRCSJH,09/10/2018,BLACK,M,OTHERS,2018
6043,ZZSRLJCJ,08/02/2018,BLACK,M,OTHERS,2018
6044,ZZSRLEWW,06/06/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
6045,ZZSRLRBZ,10/11/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
6046,ZZSRCWHH,09/12/2018,BLACK,M,OTHERS,2018
6047,ZZHCBCLH,12/04/2018,HISPANIC,M,OTHERS,2018
6048,ZZREWWZR,12/04/2018,WHITE,M,OTHERS,2018
6049,ZZHWJRLR,12/04/2018,WHITE,M,OTHERS,2018
6050,ZZHRJEBL,12/04/2018,BLACK,M,OTHERS,2018
6051,ZZRWLSJR,11/08/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6052,ZZSEEZBR,10/09/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
6053,ZZEBBBJW,09/27/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6054,ZZSZHEES,08/22/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6055,ZZHWWLWJ,11/29/2018,WHITE,M,OTHERS,2018
6056,ZZRWRSJE,08/14/2018,HISPANIC,M,OTHERS,2018
6057,ZZHLHRRH,11/30/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6058,ZZRCJZEJ,10/15/2018,BLACK,F,VIOLATION OF PROBATION OR COND DISCHG,2018
6059,ZZHEBLJE,12/04/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6060,ZZSRBRRE,11/05/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
6061,ZZSZZECC,12/03/2018,WHITE,M,OTHERS,2018
6062,ZZSRSZRR,10/15/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
6063,ZZSRBWWL,12/04/2018,WHITE,M,OTHERS,2018
6064,ZZRJEBHC,02/05/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6065,ZZSRWSHC,04/17/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
6066,ZZHWRBER,10/04/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
6067,ZZSECLRR,10/17/2018,HISPANIC,M,OTHERS,2018
6068,ZZEJCJHR,12/04/2018,WHITE,M,OTHERS,2018
6069,ZZRHBBRH,12/04/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
6070,ZZHJBLWJ,07/06/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
6071,ZZEZWWJW,10/31/2018,BLACK,M,OTHERS,2018
