,IDENTIFIER,LATEST ADMISSION DATE,RACE,GENDER,OFFENSE,Year
13124,ZZHRZBBB,10/25/2018,BLACK,F,OTHERS,2018
13125,ZZELZCHW,10/25/2018,BLACK,M,OTHERS,2018
13126,ZZSRHWBJ,10/25/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13127,ZZSRBZJC,10/25/2018,HISPANIC,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
13128,ZZRRWWLZ,10/25/2018,BLACK,M,OTHERS,2018
13129,ZZSRBZBB,10/25/2018,WHITE,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13130,ZZRSHRHJ,10/25/2018,BLACK,M,OTHERS,2018
13131,ZZSRESWJ,10/19/2018,HISPANIC,M,OTHERS,2018
13132,ZZHCLCZS,08/21/2018,BLACK,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
13133,ZZSRBZJH,10/25/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13134,ZZSRBZJZ,10/25/2018,WHITE,M,OTHERS,2018
13135,ZZZCZRJL,10/25/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13136,ZZRBZLZL,10/25/2018,WHITE,M,OTHERS,2018
13137,ZZSRWCJH,10/25/2018,WHITE,F,OTHERS,2018
13138,ZZSRBZJE,10/25/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13139,ZZSRHZZR,10/25/2018,BLACK,M,OTHERS,2018
13140,ZZHZZRRZ,10/25/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13141,ZZSRHJHH,10/25/2018,BLACK,M,OTHERS,2018
13142,ZZSZSBRS,10/25/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13143,ZZRECHEL,10/25/2018,WHITE,M,OTHERS,2018
13144,ZZRWBRSJ,10/25/2018,BLACK,M,OTHERS,2018
13145,ZZSZBBBC,10/25/2018,HISPANIC,F,OTHERS,2018
13146,ZZSRLLBL,10/25/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13147,ZZHRBHBW,05/03/2018,HISPANIC,M,OTHERS,2018
13148,ZZSRBEER,10/26/2018,WHITE,M,OTHERS,2018
13149,ZZHLJECC,10/26/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13150,ZZSRBEZL,10/26/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
13151,ZZSZELRR,10/26/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13152,ZZSRCSRZ,10/26/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13153,ZZRCWHEW,10/26/2018,WHITE,M,OTHERS,2018
13154,ZZHLCRSZ,03/16/2018,BLACK,M,OTHERS,2018
13155,ZZSRBEEC,10/26/2018,WHITE,M,OTHERS,2018
13156,ZZHCZSJL,10/26/2018,HISPANIC,M,OTHERS,2018
13157,ZZSZWJES,10/26/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
13158,ZZSZLJWJ,10/26/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13159,ZZECWHWB,10/26/2018,WHITE,M,OTHERS,2018
13160,ZZSRBEZE,10/26/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13161,ZZRSJBWE,10/26/2018,BLACK,M,OTHERS,2018
13162,ZZHCZRBJ,10/26/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
13163,ZZHBBJLJ,10/26/2018,WHITE,F,OTHERS,2018
13164,ZZEEBSRJ,10/09/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13165,ZZRERSHW,10/26/2018,WHITE,M,OTHERS,2018
13166,ZZHWCHCS,10/26/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13167,ZZSRBEZR,10/26/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
13168,ZZSRBEZS,10/26/2018,HISPANIC,M,OTHERS,2018
13169,ZZRHECCZ,10/26/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13170,ZZZCCEZC,10/04/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13171,ZZSRZRWB,06/18/2018,BLACK,M,OTHERS,2018
13172,ZZRWRSSZ,10/26/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13173,ZZSRWSSW,04/17/2018,HISPANIC,M,OTHERS,2018
13174,ZZSRLREZ,06/11/2018,HISPANIC,M,OTHERS,2018
13175,ZZRERLSR,10/26/2018,BLACK,M,OTHERS,2018
13176,ZZHWWELB,09/05/2018,BLACK,M,OTHERS,2018
13177,ZZSRBEZC,10/26/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13178,ZZSELWLZ,10/26/2018,BLACK,M,OTHERS,2018
13179,ZZSRCCLW,10/26/2018,WHITE,M,OTHERS,2018
13180,ZZERHCHH,10/26/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
13181,ZZSRBEEL,10/26/2018,WHITE,F,OTHERS,2018
13182,ZZSRBEEE,10/26/2018,WHITE,M,OTHERS,2018
13183,ZZSRWJHJ,10/26/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13184,ZZSRBEZJ,10/26/2018,HISPANIC,M,OTHERS,2018
13185,ZZSRBEZH,10/26/2018,WHITE,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13186,ZZSRBEES,10/26/2018,BLACK,M,OTHERS,2018
13187,ZZHJZLBE,10/26/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13188,ZZSRBEZB,10/26/2018,HISPANIC,M,OTHERS,2018
13189,ZZSRBZJJ,10/26/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
13190,ZZRSCBCW,10/26/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13191,ZZSRBEEW,10/26/2018,HISPANIC,M,OTHERS,2018
13192,ZZSRBZJB,10/26/2018,WHITE,M,OTHERS,2018
13193,ZZSRBEEZ,10/26/2018,WHITE,M,OTHERS,2018
13194,ZZECBJZC,10/26/2018,BLACK,M,OTHERS,2018
13195,ZZSRBEEH,10/26/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13196,ZZERWJJJ,10/26/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13197,ZZSRSCRJ,10/22/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13198,ZZRJCHWH,10/26/2018,BLACK,M,OTHERS,2018
13199,ZZSESZJJ,10/26/2018,BLACK,M,OTHERS,2018
13200,ZZSRCJJE,10/17/2018,BLACK,M,OTHERS,2018
13201,ZZRRZHSZ,10/26/2018,HISPANIC,M,OTHERS,2018
13202,ZZSRBEEB,10/27/2018,WHITE,M,OTHERS,2018
13203,ZZHSZJCC,10/27/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13204,ZZHWLJJH,10/27/2018,BLACK,M,OTHERS,2018
13205,ZZSRBERZ,10/28/2018,WHITE,M,OTHERS,2018
13206,ZZSRBERE,10/28/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
13207,ZZRZWWSS,10/28/2018,BLACK,M,OTHERS,2018
13208,ZZEECCHB,10/28/2018,WHITE,M,OTHERS,2018
13209,ZZECLHRJ,10/29/2018,WHITE,M,OTHERS,2018
13210,ZZSRHCRW,10/29/2018,BLACK,M,OTHERS,2018
13211,ZZRLWRHZ,10/29/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13212,ZZRRBBHZ,10/29/2018,BLACK,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
13213,ZZSEBSHS,10/29/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13214,ZZHRSJBZ,10/29/2018,WHITE,M,OTHERS,2018
13215,ZZHWEBRR,10/29/2018,BLACK,M,OTHERS,2018
13216,ZZZSCCSR,10/29/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13217,ZZRLZBLL,10/29/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
13218,ZZHLLWBJ,10/29/2018,WHITE,F,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13219,ZZHEERWZ,10/29/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
13220,ZZRJJHZE,10/29/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13221,ZZZJEJCB,10/18/2018,BLACK,M,OTHERS,2018
13222,ZZSESZLJ,10/29/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13223,ZZSRBESZ,10/29/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13224,ZZRLLCSL,10/29/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13225,ZZRZWWSS,10/28/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13226,ZZSRBERL,10/29/2018,WHITE,M,OTHERS,2018
13227,ZZHWRJLR,10/29/2018,WHITE,M,OTHERS,2018
13228,ZZHZZSJB,10/29/2018,BLACK,M,OTHERS,2018
13229,ZZRWJZHL,10/29/2018,BLACK,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13230,ZZHLJWHE,10/29/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13231,ZZSRBEHH,10/29/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
13232,ZZSZLZHH,10/29/2018,BLACK,M,OTHERS,2018
13233,ZZHHRRRS,10/29/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13234,ZZSEEWBC,10/29/2018,ASIAN,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13235,ZZEJSBRL,10/29/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13236,ZZSRBEHZ,10/29/2018,WHITE,M,OTHERS,2018
13237,ZZHLEZWZ,10/29/2018,BLACK,M,OTHERS,2018
13238,ZZRLREBS,10/29/2018,BLACK,M,OTHERS,2018
13239,ZZHELBLR,10/29/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13240,ZZSRBESS,10/29/2018,WHITE,F,OTHERS,2018
13241,ZZHCWSES,10/29/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
13242,ZZHJRWSJ,10/29/2018,WHITE,M,OTHERS,2018
13243,ZZSRBESE,10/29/2018,HISPANIC,F,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
13244,ZZSRBERW,10/29/2018,WHITE,F,OTHERS,2018
13245,ZZREZWJC,10/29/2018,HISPANIC,M,OTHERS,2018
13246,ZZSRBEHS,10/29/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
13247,ZZRWSERH,10/29/2018,WHITE,M,OTHERS,2018
13248,ZZHLJBCH,10/29/2018,HISPANIC,M,OTHERS,2018
13249,ZZHJLCEL,10/29/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
13250,ZZECCBBC,10/29/2018,BLACK,M,OTHERS,2018
13251,ZZSZRJJZ,10/29/2018,BLACK,M,OTHERS,2018
13252,ZZHBWSEB,10/29/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
13253,ZZEBEBWS,10/29/2018,BLACK,M,OTHERS,2018
13254,ZZSRBEHR,10/29/2018,WHITE,M,OTHERS,2018
13255,ZZHBRSBZ,10/29/2018,BLACK,M,OTHERS,2018
13256,ZZSRBEHJ,10/29/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
13257,ZZSRBERB,10/29/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
13258,ZZHLCHZH,10/29/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13259,ZZSZRZHB,10/29/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
13260,ZZRZLJRC,10/29/2018,BLACK,M,OTHERS,2018
13261,ZZHCZREH,10/29/2018,WHITE,M,OTHERS,2018
13262,ZZHJSWHL,10/29/2018,HISPANIC,M,OTHERS,2018
13263,ZZSRBEHE,10/29/2018,BLACK,M,OTHERS,2018
13264,ZZSRBERH,10/29/2018,BLACK,M,OTHERS,2018
13265,ZZRJHZSJ,10/29/2018,WHITE,F,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13266,ZZSRBZLS,10/23/2018,BLACK,M,OTHERS,2018
13267,ZZHERECR,10/29/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
13268,ZZHHSWBW,10/29/2018,HISPANIC,M,OTHERS,2018
13269,ZZHHWWZE,10/29/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13270,ZZHJBBHE,10/29/2018,HISPANIC,M,OTHERS,2018
13271,ZZSRBEHL,10/29/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13272,ZZSEJCWB,10/29/2018,BLACK,M,OTHERS,2018
13273,ZZHLECEE,10/29/2018,HISPANIC,M,OTHERS,2018
13274,ZZRRHRLC,10/29/2018,BLACK,M,OTHERS,2018
13275,ZZHBBWZL,10/29/2018,BLACK,M,OTHERS,2018
13276,ZZHLWHCE,10/29/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13277,ZZSRBEHW,10/29/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13278,ZZSRBEHC,10/29/2018,HISPANIC,M,OTHERS,2018
13279,ZZHHEZRE,10/29/2018,WHITE,M,OTHERS,2018
13280,ZZSESCZC,10/29/2018,BLACK,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13281,ZZSRBERR,10/29/2018,WHITE,M,OTHERS,2018
13282,ZZRCBCLB,10/29/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13283,ZZSRBESH,10/29/2018,WHITE,F,OTHERS,2018
13284,ZZSEJSRW,10/29/2018,BLACK,M,OTHERS,2018
13285,ZZSRBERS,10/29/2018,HISPANIC,M,OTHERS,2018
13286,ZZSRWWHC,10/29/2018,WHITE,F,OTHERS,2018
13287,ZZHSBLSJ,10/29/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13288,ZZSRBEHB,10/29/2018,HISPANIC,M,OTHERS,2018
13289,ZZSRHSEL,10/29/2018,HISPANIC,M,"BURGLARY, THIRD DEGREE                DF",2018
13290,ZZHEJSJC,10/29/2018,BLACK,M,OTHERS,2018
13291,ZZSRBESR,10/29/2018,HISPANIC,F,OTHERS,2018
13292,ZZHLCWBJ,10/30/2018,WHITE,M,"ASSAULT, THIRD DEGREE                 AM",2018
13293,ZZHSSSJB,10/30/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
13294,ZZHHLWZS,10/30/2018,WHITE,F,OTHERS,2018
13295,ZZHHJWEL,10/30/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13296,ZZHHHSER,10/30/2018,WHITE,M,OTHERS,2018
13297,ZZHJLLJH,10/29/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13298,ZZHRELEE,10/30/2018,WHITE,M,OTHERS,2018
13299,ZZHBCJWH,10/30/2018,WHITE,M,OTHERS,2018
13300,ZZRRJBBW,01/23/2018,HISPANIC,M,OTHERS,2018
13301,ZZSRBESW,10/30/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
13302,ZZSRBEWE,10/30/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13303,ZZSRBEWC,10/30/2018,HISPANIC,M,OTHERS,2018
13304,ZZELEWWL,10/30/2018,WHITE,F,OTHERS,2018
13305,ZZRHZWBW,10/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13306,ZZEZEHZH,10/30/2018,BLACK,M,"ROBBERY, FIRST DEGREE                 BF",2018
13307,ZZELEWSL,10/30/2018,HISPANIC,M,"ROBBERY, FIRST DEGREE                 BF",2018
13308,ZZEWSSSS,10/30/2018,BLACK,M,OTHERS,2018
13309,ZZRBWHCJ,10/30/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13310,ZZEWLHLZ,10/30/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13311,ZZHZLJJZ,10/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13312,ZZSRBESL,10/30/2018,WHITE,M,OTHERS,2018
13313,ZZRJRHBE,10/30/2018,HISPANIC,M,OTHERS,2018
13314,ZZHSHSZE,10/30/2018,WHITE,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
13315,ZZSRBESC,10/30/2018,WHITE,M,OTHERS,2018
13316,ZZSRBEWW,10/30/2018,WHITE,F,OTHERS,2018
13317,ZZHEEZBC,10/30/2018,HISPANIC,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13318,ZZSRBEWB,10/30/2018,HISPANIC,M,OTHERS,2018
13319,ZZRJLRHS,10/30/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13320,ZZSRWSEL,10/30/2018,HISPANIC,M,OTHERS,2018
13321,ZZHHHBZZ,10/30/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13322,ZZRCLRCL,10/30/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13323,ZZSRHHHE,10/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13324,ZZHHZRZW,10/30/2018,WHITE,M,OTHERS,2018
13325,ZZHWESHR,10/30/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13326,ZZESRCCW,10/30/2018,WHITE,M,OTHERS,2018
13327,ZZRCWJCS,10/30/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13328,ZZEWRBEH,10/30/2018,WHITE,M,"BURGLARY, THIRD DEGREE                DF",2018
13329,ZZHSCRLS,10/30/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13330,ZZRLJLBH,10/30/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13331,ZZSRBZWS,10/22/2018,WHITE,M,OTHERS,2018
13332,ZZRHLSCS,10/31/2018,BLACK,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13333,ZZSRCBSS,10/31/2018,WHITE,F,OTHERS,2018
13334,ZZHRWLZJ,10/31/2018,WHITE,M,OTHERS,2018
13335,ZZSECSSB,09/04/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
13336,ZZHJBWJH,10/31/2018,WHITE,F,"ASSAULT, THIRD DEGREE                 AM",2018
13337,ZZHCWCCC,10/31/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13338,ZZREHCSJ,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13339,ZZHRJLLW,07/02/2018,AMER IND,M,INJURY OR RISK OF INJURY TO MINOR      F,2018
13340,ZZEHJZCL,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13341,ZZSZBWER,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13342,ZZRZCWSW,10/31/2018,HISPANIC,M,OTHERS,2018
13343,ZZSEWLLC,10/31/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
13344,ZZEWEWJE,10/31/2018,BLACK,M,OTHERS,2018
13345,ZZSRHBHW,10/31/2018,BLACK,M,OTHERS,2018
13346,ZZSRBELJ,10/31/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13347,ZZSRBELC,10/31/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
13348,ZZSERLBZ,10/31/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
13349,ZZHLLEZH,10/31/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13350,ZZHJZZJR,07/09/2018,WHITE,F,OTHERS,2018
13351,ZZHHHZEZ,10/31/2018,WHITE,M,OTHERS,2018
13352,ZZSRLZCZ,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13353,ZZSRCSLR,10/31/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
13354,ZZRWEELH,10/31/2018,BLACK,M,OTHERS,2018
13355,ZZSZRWCL,10/31/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13356,ZZEHREZJ,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13357,ZZHSELEW,10/31/2018,WHITE,M,OTHERS,2018
13358,ZZZCCEHB,10/31/2018,BLACK,M,"BURGLARY, THIRD DEGREE                DF",2018
13359,ZZSRBELL,10/31/2018,HISPANIC,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13360,ZZSRBECH,10/31/2018,HISPANIC,M,OTHERS,2018
13361,ZZHJLJBL,10/31/2018,WHITE,M,OTHERS,2018
13362,ZZRLWZBJ,09/04/2018,HISPANIC,M,OTHERS,2018
13363,ZZSRBEWJ,10/31/2018,HISPANIC,M,"ASSAULT, FIRST DEGREE                 BF",2018
13364,ZZRHLHHB,10/31/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13365,ZZRLSWHW,10/31/2018,HISPANIC,M,OTHERS,2018
13366,ZZHSSSWC,10/31/2018,BLACK,M,OTHERS,2018
13367,ZZHLSLSZ,10/31/2018,HISPANIC,M,OTHERS,2018
13368,ZZRSJERR,10/31/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13369,ZZSZJEER,10/31/2018,BLACK,M,OTHERS,2018
13370,ZZSRBECR,10/31/2018,WHITE,M,"ROBBERY, FIRST DEGREE                 BF",2018
13371,ZZHJZCJB,10/31/2018,BLACK,M,OTHERS,2018
13372,ZZSRBELH,10/31/2018,BLACK,M,OTHERS,2018
13373,ZZRCLJBZ,10/31/2018,WHITE,M,OTHERS,2018
13374,ZZSRBELB,10/31/2018,HISPANIC,M,OTHERS,2018
13375,ZZZBJZLH,10/31/2018,WHITE,M,OTHERS,2018
13376,ZZHLLRSZ,10/31/2018,WHITE,M,OTHERS,2018
13377,ZZEZWWJW,10/31/2018,BLACK,M,OTHERS,2018
13378,ZZSRHRHS,10/31/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13379,ZZSRSWWJ,10/31/2018,WHITE,M,OTHERS,2018
13380,ZZSRBZHJ,10/22/2018,HISPANIC,M,OTHERS,2018
13381,ZZECLWBH,10/31/2018,BLACK,M,OTHERS,2018
13382,ZZRHJRLZ,10/31/2018,HISPANIC,F,INJURY OR RISK OF INJURY TO MINOR      F,2018
13383,ZZRBWSLS,10/31/2018,BLACK,F,"ASSAULT, THIRD DEGREE                 AM",2018
13384,ZZSZCLLH,10/31/2018,WHITE,F,OTHERS,2018
13385,ZZSRSHJJ,10/31/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13386,ZZSRSHCE,10/31/2018,BLACK,M,OTHERS,2018
13387,ZZSRBECS,10/31/2018,HISPANIC,M,OTHERS,2018
13388,ZZSRBECZ,10/31/2018,HISPANIC,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
13389,ZZHBSSEZ,10/31/2018,HISPANIC,F,OTHERS,2018
13390,ZZRZWHRB,10/31/2018,HISPANIC,M,OTHERS,2018
13391,ZZHLELWB,10/31/2018,BLACK,M,OTHERS,2018
13392,ZZSRBELE,10/31/2018,WHITE,M,OTHERS,2018
13393,ZZECCHRJ,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13394,ZZHZWBJB,10/31/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13395,ZZSZSSCR,10/31/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
13396,ZZHHJWEZ,10/31/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13397,ZZRCJWLH,10/31/2018,BLACK,M,OTHERS,2018
13398,ZZSESCHL,10/31/2018,WHITE,F,OTHERS,2018
13399,ZZHLEEZJ,10/31/2018,BLACK,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13400,ZZRBERLW,10/31/2018,BLACK,M,OTHERS,2018
13401,ZZELZLWZ,10/31/2018,BLACK,M,OTHERS,2018
13402,ZZSRBZZZ,10/18/2018,BLACK,M,"ASSAULT, FIRST DEGREE                 BF",2018
13403,ZZHJBLEZ,10/09/2018,WHITE,F,OTHERS,2018
13404,ZZEHJHJL,10/31/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
13405,ZZZJZLRB,10/31/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13406,ZZSEEJBZ,11/01/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
13407,ZZSZJSCL,11/01/2018,HISPANIC,M,OTHERS,2018
13408,ZZSRLWLZ,11/01/2018,HISPANIC,M,"ASSAULT, THIRD DEGREE                 AM",2018
13409,ZZSZJWWH,11/01/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13410,ZZRLCWLS,11/01/2018,HISPANIC,M,OTHERS,2018
13411,ZZSRBEBR,11/01/2018,HISPANIC,M,OTHERS,2018
13412,ZZECBSZJ,11/01/2018,BLACK,M,"ASSAULT, THIRD DEGREE                 AM",2018
13413,ZZSRBEWW,10/30/2018,WHITE,F,OTHERS,2018
13414,ZZHCWRWC,11/01/2018,WHITE,M,OTHERS,2018
13415,ZZSRWHRW,11/01/2018,WHITE,M,OTHERS,2018
13416,ZZESLREC,11/01/2018,ASIAN,M,OTHERS,2018
13417,ZZHSEWZW,11/01/2018,HISPANIC,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13418,ZZSRBEBE,11/01/2018,ASIAN,M,"ASSAULT, THIRD DEGREE                 AM",2018
13419,ZZSRBEBL,11/01/2018,HISPANIC,M,CRIM VIOL OF PROTECTIVE ORDER         DF,2018
13420,ZZSRWZBR,11/01/2018,WHITE,F,VIOLATION OF PROBATION OR COND DISCHG,2018
13421,ZZRWSHZZ,11/01/2018,BLACK,M,OTHERS,2018
13422,ZZHLCHHB,11/01/2018,WHITE,M,OTHERS,2018
13423,ZZHRZLSL,11/01/2018,WHITE,M,OTHERS,2018
13424,ZZHCZLRE,11/01/2018,BLACK,M,OTHERS,2018
13425,ZZHLLZHE,11/01/2018,HISPANIC,M,OTHERS,2018
13426,ZZSEJZRS,11/01/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13427,ZZHEZRBR,11/01/2018,BLACK,M,OTHERS,2018
13428,ZZHBCWBJ,11/01/2018,WHITE,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13429,ZZEHELSE,11/01/2018,BLACK,M,"FAILURE TO APPEAR, SECOND DEGREE      AM",2018
13430,ZZSRBECL,11/01/2018,WHITE,M,VIOLATION OF PROBATION OR COND DISCHG,2018
13431,ZZHBHREJ,11/01/2018,BLACK,M,CRIMINAL POSSESSION OF A PISTOL       DF,2018
13432,ZZEHJHJL,10/31/2018,WHITE,M,OTHERS,2018
13433,ZZSEZEBS,09/20/2018,WHITE,M,"FAILURE TO APPEAR, FIRST DEGREE       DF",2018
